time,SO2,CO,O3,NO2,PM10,PM25,기온(°C),습도(%),풍속(m/s),month,day,hour,전일_미세먼지_PM10
2022-05-26 06:00:00,0.002,0.4,0.028,0.015,12.0,7.0,14.2,89,1.8,5,26,6,20.0
2022-05-26 07:00:00,0.003,0.4,0.032,0.016,18.0,8.0,15.0,86,2.1,5,26,7,20.0
2022-05-26 08:00:00,0.003,0.4,0.032,0.019,25.0,11.0,16.7,80,2.4,5,26,8,20.0
2022-05-26 09:00:00,0.003,0.4,0.032,0.022,25.0,12.0,18.3,72,3.2,5,26,9,23.0
2022-05-26 10:00:00,0.003,0.4,0.039,0.017,30.0,16.0,19.9,63,3.2,5,26,10,26.0
2022-05-26 11:00:00,0.003,0.4,0.044,0.015,27.0,8.0,21.3,51,2.9,5,26,11,24.0
2022-05-26 12:00:00,0.003,0.3,0.048,0.012,39.0,9.0,22.5,40,4.8,5,26,12,26.0
2022-05-26 13:00:00,0.003,0.3,0.05,0.011,37.0,7.0,23.0,36,4.4,5,26,13,27.0
2022-05-26 14:00:00,0.003,0.3,0.051,0.012,29.0,9.0,22.5,34,5.8,5,26,14,26.0
2022-05-26 15:00:00,0.003,0.3,0.05,0.013,24.0,5.0,22.7,35,5.9,5,26,15,26.0
2022-05-26 16:00:00,0.003,0.3,0.049,0.012,35.0,5.0,22.5,32,6.1,5,26,16,31.0
2022-05-26 17:00:00,0.002,0.3,0.05,0.012,35.0,6.0,22.3,30,5.0,5,26,17,28.0
2022-05-26 18:00:00,0.003,0.3,0.048,0.012,25.0,9.0,21.2,31,5.1,5,26,18,27.0
2022-05-26 19:00:00,0.003,0.3,0.049,0.012,28.0,9.0,20.1,34,5.9,5,26,19,23.0
2022-05-26 20:00:00,0.003,0.3,0.051,0.012,25.0,13.0,18.8,46,5.1,5,26,20,19.0
2022-05-26 21:00:00,0.003,0.3,0.052,0.011,19.0,7.0,18.0,55,3.6,5,26,21,19.0
2022-05-26 22:00:00,0.003,0.3,0.052,0.011,23.0,6.0,17.9,59,4.3,5,26,22,13.0
2022-05-26 23:00:00,0.003,0.3,0.051,0.011,19.0,7.0,17.7,64,4.7,5,26,23,9.0
2022-05-27 00:00:00,0.003,0.3,0.055,0.008,21.0,8.0,17.6,68,3.9,5,27,0,11.0
2022-05-27 01:00:00,0.002,0.3,0.054,0.007,23.0,7.0,17.4,72,3.8,5,27,1,9.0
2022-05-27 02:00:00,0.003,0.3,0.053,0.007,22.0,8.0,17.1,76,3.4,5,27,2,9.0
2022-05-27 03:00:00,0.003,0.3,0.053,0.008,23.0,8.0,16.9,78,3.5,5,27,3,10.0
2022-05-27 04:00:00,0.002,0.3,0.051,0.01,30.0,11.0,16.6,80,2.0,5,27,4,10.0
2022-05-27 05:00:00,0.003,0.3,0.047,0.013,33.0,12.0,16.5,82,2.1,5,27,5,11.0
2022-05-27 06:00:00,0.003,0.4,0.046,0.015,42.0,12.0,16.1,84,2.6,5,27,6,12.0
2022-05-27 07:00:00,0.003,0.4,0.053,0.011,27.0,9.0,16.5,83,3.3,5,27,7,18.0
2022-05-27 08:00:00,0.003,0.4,0.046,0.011,26.0,9.0,17.7,70,3.0,5,27,8,25.0
2022-05-27 09:00:00,0.003,0.4,0.047,0.009,19.0,7.0,19.3,61,3.1,5,27,9,25.0
2022-05-27 10:00:00,0.003,0.4,0.049,0.008,18.0,9.0,20.6,53,3.9,5,27,10,30.0
2022-05-27 11:00:00,0.002,0.4,0.054,0.009,15.0,7.0,21.7,50,5.0,5,27,11,27.0
2022-05-27 12:00:00,0.003,0.4,0.057,0.008,15.0,9.0,22.7,49,4.2,5,27,12,39.0
2022-05-27 13:00:00,0.003,0.3,0.057,0.007,16.0,9.0,23.2,49,5.3,5,27,13,37.0
2022-05-27 14:00:00,0.003,0.4,0.059,0.01,17.0,10.0,24.1,51,2.8,5,27,14,29.0
2022-05-27 15:00:00,0.003,0.4,0.058,0.01,22.0,12.0,24.9,49,4.1,5,27,15,24.0
2022-05-27 16:00:00,0.003,0.4,0.053,0.014,24.0,14.0,25.0,48,4.5,5,27,16,35.0
2022-05-27 17:00:00,0.003,0.4,0.05,0.016,22.0,12.0,23.4,48,4.7,5,27,17,35.0
2022-05-27 18:00:00,0.003,0.4,0.047,0.018,24.0,12.0,22.8,51,3.2,5,27,18,25.0
2022-05-27 19:00:00,0.003,0.4,0.044,0.021,25.0,16.0,21.8,53,2.9,5,27,19,28.0
2022-05-27 20:00:00,0.003,0.4,0.04,0.022,28.0,15.0,20.2,56,2.8,5,27,20,25.0
2022-05-27 21:00:00,0.003,0.4,0.037,0.023,19.0,9.0,19.5,57,2.5,5,27,21,19.0
2022-05-27 22:00:00,0.003,0.4,0.042,0.018,16.0,10.0,19.0,58,2.5,5,27,22,23.0
2022-05-27 23:00:00,0.003,0.4,0.041,0.018,17.0,9.0,18.3,64,2.6,5,27,23,19.0
2022-05-28 00:00:00,0.003,0.4,0.041,0.016,23.0,11.0,17.8,71,2.4,5,28,0,21.0
2022-05-28 01:00:00,0.003,0.4,0.031,0.021,17.0,10.0,17.1,73,0.8,5,28,1,23.0
2022-05-28 02:00:00,0.003,0.4,0.024,0.022,18.0,11.0,16.1,73,1.5,5,28,2,22.0
2022-05-28 03:00:00,0.003,0.5,0.018,0.026,18.0,11.0,15.7,77,1.3,5,28,3,23.0
2022-05-28 04:00:00,0.003,0.5,0.015,0.027,19.0,10.0,15.2,79,1.6,5,28,4,30.0
2022-05-28 05:00:00,0.004,0.5,0.034,0.02,21.0,12.0,15.5,78,0.7,5,28,5,33.0
2022-05-28 06:00:00,0.003,0.5,0.043,0.02,31.0,18.0,16.2,78,1.8,5,28,6,42.0
2022-05-28 07:00:00,0.004,0.5,0.041,0.022,35.0,16.0,17.2,80,0.8,5,28,7,27.0
2022-05-28 08:00:00,0.004,0.5,0.047,0.022,32.0,20.0,19.7,71,2.1,5,28,8,26.0
2022-05-28 09:00:00,0.004,0.5,0.06,0.017,34.0,18.0,21.2,66,2.2,5,28,9,19.0
2022-05-28 10:00:00,0.004,0.5,0.071,0.013,40.0,23.0,22.4,59,3.8,5,28,10,18.0
2022-05-28 11:00:00,0.004,0.5,0.078,0.014,42.0,22.0,25.2,54,2.0,5,28,11,15.0
2022-05-28 12:00:00,0.004,0.5,0.088,0.011,46.0,26.0,26.3,47,4.7,5,28,12,15.0
2022-05-28 13:00:00,0.005,0.5,0.092,0.011,40.0,22.0,28.3,45,2.6,5,28,13,16.0
2022-05-28 14:00:00,0.005,0.4,0.09,0.01,43.0,23.0,28.7,40,5.1,5,28,14,17.0
2022-05-28 15:00:00,0.005,0.4,0.093,0.012,39.0,21.0,28.7,34,6.2,5,28,15,22.0
2022-05-28 16:00:00,0.004,0.5,0.101,0.014,49.0,29.0,28.4,39,5.1,5,28,16,24.0
2022-05-28 17:00:00,0.004,0.5,0.09,0.015,47.0,31.0,27.8,45,3.9,5,28,17,22.0
2022-05-28 18:00:00,0.004,0.4,0.064,0.015,37.0,23.0,26.4,33,4.7,5,28,18,24.0
2022-05-28 19:00:00,0.007,0.4,0.058,0.017,27.0,18.0,25.5,31,2.7,5,28,19,25.0
2022-05-28 20:00:00,0.008,0.4,0.054,0.019,24.0,19.0,24.1,35,2.1,5,28,20,28.0
2022-05-28 21:00:00,0.007,0.4,0.05,0.018,26.0,17.0,23.0,42,2.4,5,28,21,19.0
2022-05-28 22:00:00,0.005,0.4,0.049,0.017,25.0,16.0,22.2,48,2.5,5,28,22,16.0
2022-05-28 23:00:00,0.003,0.4,0.055,0.012,22.0,12.0,21.5,49,2.4,5,28,23,17.0
2022-05-29 00:00:00,0.003,0.3,0.063,0.007,23.0,13.0,21.0,56,3.8,5,29,0,23.0
2022-05-29 01:00:00,0.003,0.3,0.059,0.005,23.0,14.0,20.2,70,2.4,5,29,1,17.0
2022-05-29 02:00:00,0.003,0.3,0.055,0.005,20.0,16.0,19.5,78,1.9,5,29,2,18.0
2022-05-29 03:00:00,0.003,0.3,0.057,0.005,21.0,16.0,19.5,80,3.2,5,29,3,18.0
2022-05-29 04:00:00,0.003,0.3,0.059,0.004,28.0,25.0,19.6,81,1.8,5,29,4,19.0
2022-05-29 05:00:00,0.003,0.3,0.057,0.005,28.0,25.0,19.3,81,2.3,5,29,5,21.0
2022-05-29 06:00:00,0.003,0.3,0.06,0.005,17.0,15.0,19.4,79,2.2,5,29,6,31.0
2022-05-29 07:00:00,0.003,0.3,0.055,0.007,14.0,11.0,19.7,77,1.0,5,29,7,35.0
2022-05-29 08:00:00,0.003,0.4,0.054,0.007,20.0,15.0,20.0,78,1.5,5,29,8,32.0
2022-05-29 09:00:00,0.003,0.4,0.052,0.009,21.0,16.0,20.9,74,1.0,5,29,9,34.0
2022-05-29 10:00:00,0.003,0.4,0.055,0.009,26.0,18.0,22.1,68,1.1,5,29,10,40.0
2022-05-29 11:00:00,0.004,0.4,0.064,0.008,24.0,19.0,23.7,63,2.8,5,29,11,42.0
2022-05-29 12:00:00,0.002,0.4,0.077,0.006,32.0,23.0,26.2,55,1.9,5,29,12,46.0
2022-05-29 13:00:00,0.003,0.4,0.083,0.008,28.0,21.0,27.1,47,2.1,5,29,13,40.0
2022-05-29 14:00:00,0.002,0.4,0.09,0.008,25.0,21.0,28.1,45,1.1,5,29,14,43.0
2022-05-29 15:00:00,0.003,0.4,0.093,0.008,25.0,19.0,28.0,44,2.6,5,29,15,39.0
2022-05-29 16:00:00,0.002,0.4,0.098,0.009,26.0,19.0,29.1,39,2.7,5,29,16,49.0
2022-05-29 17:00:00,0.003,0.4,0.094,0.01,28.0,21.0,29.1,43,3.2,5,29,17,47.0
2022-05-29 18:00:00,0.003,0.4,0.082,0.009,43.0,30.0,27.6,51,3.4,5,29,18,37.0
2022-05-29 19:00:00,0.003,0.4,0.071,0.008,43.0,32.0,25.4,62,4.2,5,29,19,27.0
2022-05-29 20:00:00,0.003,0.4,0.055,0.009,36.0,29.0,23.6,68,2.5,5,29,20,24.0
2022-05-29 21:00:00,0.003,0.4,0.051,0.008,32.0,24.0,22.5,70,3.0,5,29,21,26.0
2022-05-29 22:00:00,0.003,0.4,0.048,0.008,32.0,25.0,21.7,74,1.4,5,29,22,25.0
2022-05-29 23:00:00,0.002,0.4,0.046,0.008,31.0,23.0,21.0,77,2.5,5,29,23,22.0
2022-05-30 00:00:00,0.003,0.4,0.045,0.007,31.0,23.0,20.7,78,2.4,5,30,0,23.0
2022-05-30 01:00:00,0.002,0.4,0.048,0.005,29.0,20.0,20.3,80,3.0,5,30,1,23.0
2022-05-30 02:00:00,0.003,0.4,0.052,0.005,29.0,19.0,20.1,82,2.5,5,30,2,20.0
2022-05-30 03:00:00,0.003,0.4,0.047,0.005,27.0,21.0,20.0,81,2.8,5,30,3,21.0
2022-05-30 04:00:00,0.003,0.4,0.046,0.007,28.0,21.0,19.8,81,1.1,5,30,4,28.0
2022-05-30 05:00:00,0.002,0.4,0.042,0.009,28.0,21.0,19.9,77,1.4,5,30,5,28.0
2022-05-30 06:00:00,0.003,0.4,0.037,0.016,28.0,23.0,20.1,77,1.3,5,30,6,17.0
2022-05-30 07:00:00,0.003,0.4,0.042,0.016,28.0,21.0,20.5,77,0.4,5,30,7,14.0
2022-05-30 08:00:00,0.002,0.4,0.046,0.015,27.0,22.0,21.6,74,1.7,5,30,8,20.0
2022-05-30 09:00:00,0.002,0.5,0.032,0.022,30.0,21.0,21.9,73,2.9,5,30,9,21.0
2022-05-30 10:00:00,0.002,0.5,0.035,0.026,35.0,25.0,23.1,66,1.4,5,30,10,26.0
2022-05-30 11:00:00,0.003,0.5,0.035,0.021,39.0,24.0,23.4,68,3.1,5,30,11,24.0
2022-05-30 12:00:00,0.003,0.5,0.052,0.016,38.0,25.0,24.6,60,2.6,5,30,12,32.0
2022-05-30 13:00:00,0.003,0.4,0.057,0.013,34.0,24.0,24.1,60,3.3,5,30,13,28.0
2022-05-30 14:00:00,0.003,0.4,0.052,0.011,29.0,19.0,24.0,62,3.0,5,30,14,25.0
2022-05-30 15:00:00,0.003,0.4,0.048,0.011,24.0,13.0,23.0,67,4.7,5,30,15,25.0
2022-05-30 16:00:00,0.003,0.3,0.045,0.012,27.0,15.0,22.3,72,4.5,5,30,16,26.0
2022-05-30 17:00:00,0.003,0.3,0.042,0.01,13.0,8.0,21.2,77,4.2,5,30,17,28.0
2022-05-30 18:00:00,0.003,0.3,0.036,0.012,10.0,7.0,20.1,82,4.0,5,30,18,43.0
2022-05-30 19:00:00,0.002,0.4,0.032,0.012,9.0,7.0,19.9,83,2.3,5,30,19,43.0
2022-05-30 20:00:00,0.003,0.3,0.038,0.008,12.0,6.0,19.9,84,2.3,5,30,20,36.0
2022-05-30 21:00:00,0.002,0.3,0.04,0.008,11.0,5.0,19.3,70,2.8,5,30,21,32.0
2022-05-30 22:00:00,0.003,0.3,0.037,0.01,11.0,6.0,18.5,57,2.3,5,30,22,32.0
2022-05-30 23:00:00,0.003,0.3,0.039,0.009,11.0,5.0,17.5,62,1.4,5,30,23,31.0
2022-05-31 00:00:00,0.003,0.3,0.044,0.007,13.0,6.0,17.2,58,2.8,5,31,0,31.0
2022-05-31 01:00:00,0.003,0.3,0.044,0.008,14.0,6.0,16.7,57,2.0,5,31,1,29.0
2022-05-31 02:00:00,0.003,0.3,0.043,0.008,13.0,8.0,16.2,58,1.6,5,31,2,29.0
2022-05-31 03:00:00,0.003,0.3,0.04,0.012,15.0,7.0,15.4,62,1.9,5,31,3,27.0
2022-05-31 04:00:00,0.003,0.4,0.035,0.014,16.0,8.0,14.9,65,1.8,5,31,4,28.0
2022-05-31 05:00:00,0.003,0.4,0.024,0.022,15.0,7.0,14.4,66,0.9,5,31,5,28.0
2022-05-31 06:00:00,0.003,0.5,0.018,0.028,17.0,8.0,14.3,65,0.9,5,31,6,28.0
2022-05-31 07:00:00,0.003,0.5,0.022,0.029,17.0,4.0,15.6,67,1.7,5,31,7,28.0
2022-05-31 08:00:00,0.003,0.4,0.033,0.025,26.0,10.0,18.4,60,1.9,5,31,8,27.0
2022-05-31 09:00:00,0.004,0.5,0.029,0.032,30.0,12.0,20.7,51,1.9,5,31,9,30.0
2022-05-31 10:00:00,0.004,0.5,0.028,0.035,35.0,13.0,20.9,57,2.8,5,31,10,35.0
2022-05-31 11:00:00,0.003,0.4,0.045,0.02,26.0,7.0,23.2,49,2.2,5,31,11,39.0
2022-05-31 12:00:00,0.003,0.4,0.06,0.014,32.0,10.0,25.3,37,2.5,5,31,12,38.0
2022-05-31 13:00:00,0.004,0.4,0.07,0.014,32.0,11.0,26.4,32,3.7,5,31,13,34.0
2022-05-31 14:00:00,0.003,0.3,0.057,0.011,31.0,8.0,26.9,25,3.8,5,31,14,29.0
2022-05-31 15:00:00,0.003,0.3,0.058,0.013,32.0,6.0,26.8,22,4.7,5,31,15,24.0
2022-05-31 16:00:00,0.003,0.3,0.051,0.013,32.0,6.0,26.1,22,6.3,5,31,16,27.0
2022-05-31 17:00:00,0.003,0.3,0.051,0.014,28.0,7.0,24.8,22,5.6,5,31,17,13.0
2022-05-31 18:00:00,0.003,0.4,0.049,0.016,26.0,8.0,24.0,23,3.2,5,31,18,10.0
2022-05-31 19:00:00,0.003,0.4,0.05,0.018,27.0,13.0,22.8,27,3.3,5,31,19,9.0
2022-05-31 20:00:00,0.004,0.4,0.048,0.02,27.0,15.0,21.6,32,3.8,5,31,20,12.0
2022-05-31 21:00:00,0.004,0.4,0.043,0.02,25.0,7.0,20.6,37,2.2,5,31,21,11.0
2022-05-31 22:00:00,0.004,0.4,0.038,0.023,25.0,10.0,19.7,40,0.8,5,31,22,11.0
2022-05-31 23:00:00,0.003,0.4,0.033,0.025,21.0,8.0,19.1,41,1.4,5,31,23,11.0
2022-06-01 00:00:00,0.004,0.5,0.032,0.026,24.0,9.0,18.6,42,0.9,6,1,0,13.0
2022-06-01 01:00:00,0.004,0.5,0.028,0.028,23.0,8.0,18.0,45,1.1,6,1,1,14.0
2022-06-01 02:00:00,0.003,0.5,0.026,0.028,23.0,10.0,17.7,45,1.5,6,1,2,13.0
2022-06-01 03:00:00,0.003,0.5,0.019,0.029,23.0,10.0,16.7,48,1.4,6,1,3,15.0
2022-06-01 04:00:00,0.003,0.4,0.021,0.026,24.0,10.0,18.4,43,2.8,6,1,4,16.0
2022-06-01 05:00:00,0.004,0.5,0.019,0.028,22.0,10.0,17.2,46,2.1,6,1,5,15.0
2022-06-01 06:00:00,0.003,0.4,0.021,0.028,22.0,8.0,16.3,50,1.0,6,1,6,17.0
2022-06-01 07:00:00,0.004,0.4,0.028,0.028,20.0,4.0,17.4,50,1.3,6,1,7,17.0
2022-06-01 08:00:00,0.003,0.4,0.042,0.02,24.0,11.0,20.6,44,1.8,6,1,8,26.0
2022-06-01 09:00:00,0.003,0.4,0.051,0.016,24.0,8.0,23.2,41,1.7,6,1,9,30.0
2022-06-01 10:00:00,0.003,0.3,0.058,0.014,19.0,8.0,24.8,35,2.5,6,1,10,35.0
2022-06-01 11:00:00,0.004,0.4,0.065,0.014,23.0,9.0,26.3,31,2.7,6,1,11,26.0
2022-06-01 12:00:00,0.003,0.3,0.066,0.011,22.0,11.0,27.5,23,3.4,6,1,12,32.0
2022-06-01 13:00:00,0.003,0.3,0.062,0.01,17.0,7.0,28.3,22,4.2,6,1,13,32.0
2022-06-01 14:00:00,0.003,0.3,0.06,0.01,19.0,6.0,28.4,19,4.5,6,1,14,31.0
2022-06-01 15:00:00,0.003,0.3,0.064,0.011,16.0,5.0,28.3,19,4.4,6,1,15,32.0
2022-06-01 16:00:00,0.003,0.3,0.069,0.01,20.0,10.0,27.6,28,5.2,6,1,16,32.0
2022-06-01 17:00:00,0.003,0.3,0.067,0.011,19.0,10.0,27.1,30,3.4,6,1,17,28.0
2022-06-01 18:00:00,0.003,0.3,0.064,0.012,23.0,11.0,26.3,32,3.0,6,1,18,26.0
2022-06-01 19:00:00,0.003,0.4,0.059,0.015,25.0,14.0,24.3,39,2.7,6,1,19,27.0
2022-06-01 20:00:00,0.003,0.4,0.053,0.017,27.0,14.0,22.2,44,3.1,6,1,20,27.0
2022-06-01 21:00:00,0.003,0.3,0.052,0.014,20.0,10.0,20.7,53,2.6,6,1,21,25.0
2022-06-01 22:00:00,0.004,0.3,0.05,0.013,23.0,11.0,19.6,58,2.8,6,1,22,25.0
2022-06-01 23:00:00,0.003,0.3,0.051,0.01,21.0,8.0,18.9,65,1.9,6,1,23,21.0
2022-06-02 00:00:00,0.003,0.3,0.048,0.011,20.0,11.0,18.1,67,0.4,6,2,0,24.0
2022-06-02 01:00:00,0.003,0.4,0.038,0.015,20.0,8.0,17.6,69,0.8,6,2,1,23.0
2022-06-02 02:00:00,0.003,0.4,0.035,0.015,20.0,10.0,17.2,71,0.7,6,2,2,23.0
2022-06-02 03:00:00,0.003,0.3,0.038,0.014,21.0,11.0,17.2,75,2.2,6,2,3,23.0
2022-06-02 04:00:00,0.002,0.3,0.044,0.009,21.0,13.0,17.2,81,2.0,6,2,4,24.0
2022-06-02 05:00:00,0.003,0.4,0.037,0.011,22.0,14.0,17.6,80,2.7,6,2,5,22.0
2022-06-02 06:00:00,0.004,0.3,0.038,0.012,26.0,22.0,17.8,80,2.4,6,2,6,22.0
2022-06-02 07:00:00,0.003,0.3,0.043,0.012,24.0,17.0,18.4,77,2.6,6,2,7,20.0
2022-06-02 08:00:00,0.004,0.3,0.044,0.013,27.0,18.0,19.0,71,2.4,6,2,8,24.0
2022-06-02 09:00:00,0.003,0.4,0.045,0.016,26.0,16.0,21.0,66,2.2,6,2,9,24.0
2022-06-02 10:00:00,0.003,0.4,0.049,0.018,35.0,20.0,22.5,61,2.8,6,2,10,19.0
2022-06-02 11:00:00,0.004,0.4,0.057,0.016,33.0,18.0,24.2,54,2.4,6,2,11,23.0
2022-06-02 12:00:00,0.004,0.4,0.074,0.019,34.0,23.0,25.4,51,2.4,6,2,12,22.0
2022-06-02 13:00:00,0.005,0.4,0.083,0.018,39.0,24.0,25.9,49,3.3,6,2,13,17.0
2022-06-02 14:00:00,0.003,0.4,0.079,0.015,36.0,20.0,26.3,47,3.6,6,2,14,19.0
2022-06-02 15:00:00,0.004,0.4,0.074,0.016,29.0,15.0,26.7,47,3.7,6,2,15,16.0
2022-06-02 16:00:00,0.003,0.4,0.069,0.015,27.0,17.0,26.4,52,3.4,6,2,16,20.0
2022-06-02 17:00:00,0.003,0.4,0.064,0.017,27.0,13.0,25.6,55,3.5,6,2,17,19.0
2022-06-02 18:00:00,0.003,0.4,0.056,0.018,47.0,17.0,24.9,59,3.4,6,2,18,23.0
2022-06-02 19:00:00,0.003,0.4,0.05,0.018,26.0,15.0,23.3,65,2.9,6,2,19,25.0
2022-06-02 20:00:00,0.003,0.4,0.046,0.016,24.0,12.0,21.6,71,3.1,6,2,20,27.0
2022-06-02 21:00:00,0.003,0.4,0.048,0.012,20.0,9.0,20.4,76,2.4,6,2,21,20.0
2022-06-02 22:00:00,0.003,0.4,0.049,0.01,19.0,11.0,19.7,79,2.6,6,2,22,23.0
2022-06-02 23:00:00,0.003,0.4,0.048,0.01,16.0,9.0,19.2,83,2.7,6,2,23,21.0
2022-06-03 00:00:00,0.003,0.4,0.043,0.01,19.0,10.0,18.9,85,2.1,6,3,0,20.0
2022-06-03 01:00:00,0.003,0.4,0.044,0.007,16.0,10.0,19.0,86,2.6,6,3,1,20.0
2022-06-03 02:00:00,0.002,0.4,0.045,0.007,25.0,17.0,19.2,84,1.0,6,3,2,20.0
2022-06-03 03:00:00,0.003,0.4,0.047,0.007,23.0,16.0,19.1,81,1.3,6,3,3,21.0
2022-06-03 04:00:00,0.002,0.4,0.05,0.007,23.0,17.0,19.1,81,0.6,6,3,4,21.0
2022-06-03 05:00:00,0.002,0.4,0.042,0.01,24.0,16.0,19.2,78,0.3,6,3,5,22.0
2022-06-03 06:00:00,0.002,0.4,0.042,0.013,26.0,14.0,19.1,79,2.1,6,3,6,26.0
2022-06-03 07:00:00,0.002,0.4,0.048,0.012,25.0,13.0,19.6,77,1.7,6,3,7,24.0
2022-06-03 08:00:00,0.003,0.4,0.046,0.017,29.0,15.0,21.0,71,2.2,6,3,8,27.0
2022-06-03 09:00:00,0.003,0.5,0.056,0.015,29.0,15.0,23.1,63,2.3,6,3,9,26.0
2022-06-03 10:00:00,0.003,0.5,0.061,0.017,32.0,18.0,24.9,59,2.2,6,3,10,35.0
2022-06-03 11:00:00,0.003,0.5,0.07,0.018,34.0,18.0,26.7,52,1.6,6,3,11,33.0
2022-06-03 12:00:00,0.003,0.5,0.07,0.018,34.0,18.0,28.3,46,2.2,6,3,12,34.0
2022-06-03 13:00:00,0.003,0.5,0.07,0.018,34.0,18.0,29.8,38,2.3,6,3,13,39.0
2022-06-03 14:00:00,0.003,0.5,0.1,0.017,34.0,18.0,31.2,35,1.5,6,3,14,36.0
2022-06-03 15:00:00,0.003,0.5,0.122,0.021,50.0,29.0,32.3,35,3.1,6,3,15,29.0
2022-06-03 16:00:00,0.004,0.5,0.124,0.027,69.0,44.0,30.9,45,3.5,6,3,16,27.0
2022-06-03 17:00:00,0.004,0.6,0.104,0.026,67.0,48.0,29.0,52,3.8,6,3,17,27.0
2022-06-03 18:00:00,0.004,0.6,0.084,0.027,67.0,47.0,27.9,55,3.6,6,3,18,47.0
2022-06-03 19:00:00,0.004,0.6,0.061,0.024,55.0,37.0,25.9,59,3.2,6,3,19,26.0
2022-06-03 20:00:00,0.004,0.6,0.054,0.023,45.0,31.0,24.3,67,2.2,6,3,20,24.0
2022-06-03 21:00:00,0.003,0.6,0.045,0.024,42.0,28.0,23.9,67,0.8,6,3,21,20.0
2022-06-03 22:00:00,0.003,0.6,0.042,0.026,45.0,35.0,23.2,70,1.8,6,3,22,19.0
2022-06-03 23:00:00,0.003,0.7,0.036,0.026,38.0,27.0,22.7,68,0.1,6,3,23,16.0
2022-06-04 00:00:00,0.003,0.6,0.025,0.021,44.0,27.0,22.3,76,2.2,6,4,0,19.0
2022-06-04 01:00:00,0.003,0.5,0.017,0.023,31.0,18.0,21.6,81,1.7,6,4,1,16.0
2022-06-04 02:00:00,0.003,0.4,0.032,0.01,26.0,16.0,21.5,82,0.6,6,4,2,25.0
2022-06-04 03:00:00,0.003,0.3,0.036,0.008,16.0,11.0,21.4,81,1.0,6,4,3,23.0
2022-06-04 04:00:00,0.002,0.3,0.035,0.009,30.0,12.0,21.0,83,0.9,6,4,4,23.0
2022-06-04 05:00:00,0.002,0.3,0.034,0.009,17.0,11.0,20.9,74,1.1,6,4,5,24.0
2022-06-04 06:00:00,0.002,0.3,0.034,0.012,16.0,10.0,20.4,69,2.5,6,4,6,26.0
2022-06-04 07:00:00,0.003,0.3,0.036,0.013,16.0,10.0,21.2,66,2.5,6,4,7,25.0
2022-06-04 08:00:00,0.003,0.3,0.041,0.015,22.0,11.0,23.2,58,1.8,6,4,8,29.0
2022-06-04 09:00:00,0.003,0.4,0.048,0.016,26.0,14.0,24.6,53,1.9,6,4,9,29.0
2022-06-04 10:00:00,0.003,0.4,0.057,0.016,28.0,14.0,26.1,49,2.1,6,4,10,32.0
2022-06-04 11:00:00,0.003,0.4,0.071,0.014,31.0,16.0,27.8,46,1.7,6,4,11,34.0
2022-06-04 12:00:00,0.003,0.4,0.08,0.014,38.0,22.0,28.2,48,1.5,6,4,12,34.0
2022-06-04 13:00:00,0.003,0.4,0.087,0.013,36.0,23.0,28.4,48,1.1,6,4,13,34.0
2022-06-04 14:00:00,0.003,0.4,0.088,0.015,37.0,25.0,28.7,47,1.2,6,4,14,34.0
2022-06-04 15:00:00,0.003,0.4,0.091,0.014,38.0,25.0,29.0,47,1.5,6,4,15,50.0
2022-06-04 16:00:00,0.003,0.4,0.093,0.016,42.0,29.0,29.1,48,2.4,6,4,16,69.0
2022-06-04 17:00:00,0.003,0.4,0.087,0.013,37.0,22.0,29.2,46,1.7,6,4,17,67.0
2022-06-04 18:00:00,0.003,0.4,0.087,0.013,41.0,26.0,29.4,45,1.1,6,4,18,67.0
2022-06-04 19:00:00,0.003,0.5,0.079,0.015,45.0,30.0,28.4,46,2.3,6,4,19,55.0
2022-06-04 20:00:00,0.003,0.5,0.072,0.017,44.0,27.0,27.3,50,1.4,6,4,20,45.0
2022-06-04 21:00:00,0.003,0.5,0.069,0.015,44.0,28.0,26.7,53,1.9,6,4,21,42.0
2022-06-04 22:00:00,0.003,0.4,0.061,0.014,37.0,26.0,26.1,55,1.4,6,4,22,45.0
2022-06-04 23:00:00,0.003,0.5,0.049,0.02,39.0,25.0,25.6,55,1.8,6,4,23,38.0
2022-06-05 00:00:00,0.002,0.4,0.052,0.016,40.0,28.0,24.8,60,2.1,6,5,0,44.0
2022-06-05 01:00:00,0.003,0.4,0.063,0.01,33.0,23.0,24.5,58,1.7,6,5,1,31.0
2022-06-05 02:00:00,0.003,0.4,0.061,0.01,29.0,21.0,23.8,60,1.2,6,5,2,26.0
2022-06-05 03:00:00,0.002,0.4,0.056,0.01,30.0,22.0,23.5,59,1.6,6,5,3,16.0
2022-06-05 04:00:00,0.002,0.4,0.053,0.009,28.0,24.0,23.3,60,1.8,6,5,4,30.0
2022-06-05 05:00:00,0.003,0.3,0.051,0.009,26.0,17.0,23.1,59,2.3,6,5,5,17.0
2022-06-05 06:00:00,0.003,0.3,0.049,0.01,23.0,18.0,22.8,59,1.7,6,5,6,16.0
2022-06-05 07:00:00,0.003,0.3,0.049,0.01,20.0,13.0,22.8,57,2.8,6,5,7,16.0
2022-06-05 08:00:00,0.003,0.3,0.049,0.01,19.0,15.0,22.9,55,1.3,6,5,8,22.0
2022-06-05 09:00:00,0.003,0.3,0.055,0.007,20.0,12.0,23.6,53,1.2,6,5,9,26.0
